UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air temperature [K]_rolling_3,Process temperature [K]_rolling_3,Rotational speed [rpm]_rolling_3,Torque [Nm]_rolling_3,Tool wear [min]_rolling_3,Air temperature [K]_rolling_5,Process temperature [K]_rolling_5,Rotational speed [rpm]_rolling_5,Torque [Nm]_rolling_5,Tool wear [min]_rolling_5,Air temperature [K]_rolling_10,Process temperature [K]_rolling_10,Rotational speed [rpm]_rolling_10,Torque [Nm]_rolling_10,Tool wear [min]_rolling_10,Temperature_diff,Temperature_ratio,Power,Power_per_temp,Efficiency,Wear_rate
5375,L52554,L,302.9,312.3,1515,40.8,183,0,0,0,0,0,0,302.96666666666664,312.40000000000003,1499.3333333333333,41.63333333333333,168.66666666666666,303.06,312.46,1523.4,40.02,160.0,303.18,312.53000000000003,1543.4,38.989999999999995,147.4,9.400000000000034,1.0310333443380655,6.472460732984293,0.02072513843414759,0.03517641702708855,183.0
5376,L52555,L,302.9,312.3,1530,34.9,185,0,0,0,0,0,0,302.9,312.3,1493.3333333333333,41.13333333333333,180.33333333333334,302.99999999999994,312.42,1525.8,39.019999999999996,167.8,303.13,312.50000000000006,1550.2,38.730000000000004,154.1,9.400000000000034,1.0310333443380655,5.59130890052356,0.0179036468156374,0.03006080054044925,185.0
5378,L52557,L,302.9,312.4,2030,19.1,192,0,0,0,0,0,0,302.9,312.3333333333333,1691.6666666666667,31.599999999999998,186.66666666666666,302.94,312.38,1611.6,35.779999999999994,176.6,303.09,312.49,1556.4,38.58,160.3,9.5,1.0313634862991086,4.06,0.012996158770806657,0.02103626943005181,192.0
5379,L52558,L,302.9,312.4,1550,36.9,194,0,0,0,0,0,0,302.9,312.3666666666666,1703.3333333333333,30.3,190.33333333333334,302.9,312.34000000000003,1612.0,35.88,185.4,303.05,312.46999999999997,1565.1,37.87,165.7,9.5,1.0313634862991086,5.989005235602094,0.019170951458393388,0.03071284736206202,194.0
5380,L52559,L,302.9,312.4,1446,41.7,196,0,0,0,0,0,0,302.9,312.4,1675.3333333333333,32.56666666666667,194.0,302.9,312.36,1614.2,34.68,190.0,303.01,312.44,1545.4,38.97,171.1,9.5,1.0313634862991086,6.313947643979058,0.020211100012737064,0.03205049565471603,196.0
5381,L52560,L,302.8,312.3,1494,37.5,198,0,0,0,0,0,0,302.8666666666667,312.3666666666666,1496.6666666666667,38.699999999999996,196.0,302.88,312.36,1610.0,34.02,193.0,302.96999999999997,312.41,1566.7,37.019999999999996,176.5,9.5,1.0313738441215323,5.866492146596858,0.018784797139279084,0.029479860033150042,198.0
5382,L52561,L,302.8,312.4,1651,27.0,200,0,0,0,0,0,0,302.8333333333333,312.3666666666667,1530.3333333333333,35.4,198.0,302.86,312.38,1634.2,32.440000000000005,196.0,302.92999999999995,312.4,1580.0,35.730000000000004,181.9,9.599999999999966,1.0317040951122851,4.667748691099477,0.014941577116195509,0.023222630303977497,200.0
5383,L52562,L,302.9,312.4,1698,33.8,202,0,0,0,0,0,0,302.8333333333333,312.3666666666667,1614.3333333333333,32.766666666666666,200.0,302.86,312.38,1567.8,35.38,198.0,302.9,312.38,1589.7,35.58,187.3,9.5,1.0313634862991086,6.0096753926701565,0.01923711713402739,0.029604312279163332,202.0
5384,L52563,L,302.8,312.3,1504,40.3,204,0,0,0,0,0,0,302.8333333333333,312.3666666666666,1617.6666666666667,33.699999999999996,202.0,302.84000000000003,312.36,1558.6,36.06,200.0,302.87,312.35,1585.3,35.97,192.7,9.5,1.0313738441215323,6.346722513089005,0.02032251845369518,0.030959622015068317,204.0
5387,L52566,L,302.9,312.2,1469,42.0,214,0,0,0,0,0,0,302.8666666666667,312.3,1557.0,38.699999999999996,206.66666666666666,302.84,312.32,1563.2,36.12,203.6,302.87,312.34000000000003,1588.7,35.4,196.8,9.300000000000011,1.0307032023770222,6.460523560209424,0.020693541192214684,0.03004894679167174,214.0
5388,L52567,L,302.8,312.2,1433,50.0,216,0,0,0,0,0,0,302.8333333333333,312.23333333333335,1468.6666666666667,44.1,211.33333333333334,302.84000000000003,312.3,1551.0,38.62,207.2,302.86,312.33,1580.5,36.32,200.1,9.399999999999977,1.0310435931307793,7.50261780104712,0.024031447152617298,0.034574275580862304,216.0
5390,L52569,L,302.8,312.3,1366,49.1,221,0,0,0,0,0,0,302.8333333333333,312.23333333333335,1422.6666666666667,47.03333333333333,217.0,302.84000000000003,312.28,1494.0,43.04,211.4,302.85,312.33,1564.1,37.739999999999995,203.7,9.5,1.0313738441215323,7.023099476439791,0.022488310843547202,0.03163558322720626,221.0
5392,L52571,L,302.7,312.2,1572,34.4,228,0,0,0,0,0,0,302.76666666666665,312.23333333333335,1457.0,44.5,221.66666666666666,302.8,312.24,1468.8,43.160000000000004,216.6,302.83000000000004,312.31,1518.3,39.269999999999996,207.3,9.5,1.0313842087875784,5.6624921465968585,0.018137386760399932,0.024727039941470998,228.0
5393,L52572,L,302.8,312.2,1481,40.2,230,0,0,0,0,0,0,302.7666666666667,312.2333333333333,1473.0,41.233333333333334,226.33333333333334,302.8,312.21999999999997,1464.2,43.14,221.8,302.82,312.29,1511.4,39.6,210.9,9.399999999999977,1.0310435931307793,6.234157068062828,0.01996847235125826,0.026987692935336916,230.0
5394,L52573,L,302.8,312.3,1473,42.6,232,0,0,0,0,0,0,302.76666666666665,312.23333333333335,1508.6666666666667,39.06666666666666,230.0,302.78,312.24,1465.0,43.260000000000005,225.4,302.81,312.28,1514.1,39.69,214.5,9.5,1.0313738441215323,6.570659685863875,0.02103957632361151,0.0282002561625059,232.0
5396,L52575,L,302.8,312.4,1529,36.8,237,0,0,0,0,0,0,302.8,312.29999999999995,1494.3333333333333,39.86666666666667,233.0,302.78000000000003,312.28,1484.2,40.62,229.6,302.81000000000006,312.29,1517.6,39.62,218.4,9.599999999999966,1.0317040951122851,5.8918534031413605,0.0188599660791977,0.02475568656782084,237.0
5397,L52576,L,302.8,312.4,1523,39.7,239,0,0,0,0,0,0,302.8,312.3666666666666,1508.3333333333333,39.699999999999996,236.0,302.78000000000003,312.3,1515.6,38.739999999999995,233.2,302.81,312.29,1504.8,40.89,222.3,9.599999999999966,1.0317040951122851,6.331214659685864,0.020266372150082795,0.026380061082024436,239.0
5399,L52578,L,302.9,312.4,1923,23.9,244,0,0,0,0,0,0,302.8333333333333,312.4,1658.3333333333333,33.46666666666667,240.0,302.82,312.34,1585.8,36.64,236.4,302.81,312.29,1527.3,39.9,226.5,9.5,1.0313634862991086,4.8125340314136125,0.015405038512847672,0.019642996046586172,244.0
5401,L52580,L,302.7,312.4,1477,46.3,251,1,0,0,0,1,0,302.8,312.4,1641.0,36.63333333333333,244.66666666666666,302.8,312.38,1585.0,37.86,240.6,302.8,312.29999999999995,1524.6,40.5,231.2,9.699999999999989,1.0320449289725802,7.160743455497381,0.022921714006073565,0.028415648632926116,251.0
5403,L52582,L,302.7,312.3,1421,48.5,0,0,0,0,0,0,0,302.76666666666665,312.3666666666667,1607.0,39.56666666666666,165.0,302.78000000000003,312.38,1574.6,39.04,194.2,302.78000000000003,312.31,1519.8,41.15,209.8,9.600000000000023,1.0317145688800793,7.216596858638743,0.023107899003005902,7.216596858638743,0.0
5404,L52583,L,302.7,312.3,1858,25.4,2,0,0,0,0,0,0,302.7,312.3333333333333,1585.3333333333333,40.06666666666666,84.33333333333333,302.75999999999993,312.36,1640.4,36.760000000000005,147.2,302.77,312.32000000000005,1562.3,38.690000000000005,188.4,9.600000000000023,1.0317145688800793,4.941696335078534,0.01582355534767382,1.6472321116928448,2.0
5406,L52585,L,302.7,312.4,1444,48.7,9,0,0,0,0,0,0,302.7,312.3333333333333,1574.3333333333333,40.86666666666667,3.6666666666666665,302.73999999999995,312.36,1624.6,38.56,101.2,302.76,312.33,1570.1,38.65,167.2,9.699999999999989,1.0320449289725802,7.363643979057592,0.023571203518110092,0.7363643979057592,9.0
5407,L52586,L,302.7,312.4,1360,47.8,11,0,0,0,0,0,0,302.7,312.3666666666666,1554.0,40.63333333333333,7.333333333333333,302.7,312.36,1512.0,43.339999999999996,54.6,302.76,312.35,1548.9,39.99,145.5,9.699999999999989,1.0320449289725802,6.807120418848167,0.021789758062894262,0.5672600349040139,11.0
5408,L52587,L,302.7,312.4,1954,24.8,13,0,0,0,0,0,0,302.7,312.4,1586.0,40.43333333333333,11.0,302.7,312.36,1607.4,39.04,7.0,302.75,312.37,1596.2,38.45,123.8,9.699999999999989,1.0320449289725802,5.074261780104712,0.016242835403664252,0.36244727000747945,13.0
5409,L52588,L,302.6,312.4,1628,33.0,15,0,0,0,0,0,0,302.6666666666667,312.4,1647.3333333333333,35.199999999999996,13.0,302.67999999999995,312.38,1648.8,35.94,10.0,302.73,312.38,1611.7,37.489999999999995,102.1,9.799999999999955,1.0323859881031063,5.625549738219895,0.018007521569205813,0.35159685863874346,15.0
5410,L52589,L,302.7,312.4,1433,44.2,17,0,0,0,0,0,0,302.6666666666667,312.4,1671.6666666666667,34.0,15.0,302.67999999999995,312.4,1563.8,39.7,13.0,302.71999999999997,312.38,1602.1,38.230000000000004,80.1,9.699999999999989,1.0320449289725802,6.632314136125655,0.021230198899249857,0.36846189645142524,17.0
5412,L52591,L,302.8,312.6,1462,39.4,22,0,0,0,0,0,0,302.7,312.46666666666664,1507.6666666666667,38.86666666666667,18.0,302.7,312.43999999999994,1567.4,37.839999999999996,15.6,302.72,312.4,1596.0,38.2,58.4,9.800000000000011,1.0323645970937914,6.031706806282722,0.019295287288172494,0.26224812201229225,22.0
5413,L52592,L,302.9,312.6,1328,59.9,24,0,0,0,0,0,0,302.8,312.53333333333336,1407.6666666666667,47.833333333333336,21.0,302.74,312.48,1561.0,40.26,18.2,302.71999999999997,312.41999999999996,1536.5,41.8,36.4,9.700000000000045,1.0320237702211952,8.329549738219894,0.026646032431925443,0.33318198952879574,24.0
5415,L52594,L,302.6,312.3,1534,34.3,31,0,0,0,0,0,0,302.76666666666665,312.5,1441.3333333333333,44.53333333333333,25.666666666666668,302.71999999999997,312.46,1477.0,42.160000000000004,21.8,302.71000000000004,312.41,1542.2,40.6,14.4,9.699999999999989,1.0320555188367482,5.509549738219895,0.017641849946269276,0.1721734293193717,31.0
5417,L52596,L,302.6,312.3,1660,30.3,36,0,0,0,0,0,0,302.70000000000005,312.40000000000003,1507.3333333333333,41.49999999999999,30.333333333333332,302.72,312.44,1483.4,41.62,26.0,302.7,312.40999999999997,1566.1,38.78,18.0,9.699999999999989,1.0320555188367482,5.266806282722513,0.016864573431708333,0.1423461157492571,36.0
5418,L52597,L,302.6,312.4,1386,45.8,38,0,0,0,0,0,0,302.6,312.3333333333333,1526.6666666666667,36.8,35.0,302.7,312.44,1474.0,41.94,30.2,302.69,312.41999999999996,1518.9,40.82,21.6,9.799999999999955,1.0323859881031063,6.646994764397905,0.0212771919474965,0.17043576318968987,38.0
5419,L52598,L,302.6,312.4,1398,41.6,40,0,0,0,0,0,0,302.6,312.3666666666666,1481.3333333333333,39.23333333333333,38.0,302.66,312.4,1461.2,42.38,33.8,302.67999999999995,312.42,1514.3,40.11,24.7,9.799999999999955,1.0323859881031063,6.089717277486911,0.01949333315456758,0.1485296896948027,40.0
5420,L52599,L,302.6,312.3,1321,53.4,42,0,0,0,0,0,0,302.6,312.3666666666667,1368.3333333333333,46.93333333333334,40.0,302.6,312.34,1459.8,41.08,37.4,302.67,312.40999999999997,1510.4,40.67,27.8,9.699999999999989,1.0320555188367482,7.386534031413612,0.023652046210098022,0.1717798611956654,42.0
5421,L52600,L,302.6,312.3,1512,34.2,44,0,0,0,0,0,0,302.6,312.3333333333333,1410.3333333333333,43.06666666666666,42.0,302.6,312.34000000000003,1455.4,41.059999999999995,40.0,302.66,312.4,1466.2,41.61,30.9,9.699999999999989,1.0320555188367482,5.414701570680628,0.017338141436697495,0.12032670157068062,44.0
5424,L52603,L,302.6,312.3,1647,31.8,52,0,0,0,0,0,0,302.6,312.3,1493.3333333333333,39.800000000000004,46.0,302.6,312.34000000000003,1452.8,41.36,43.2,302.65999999999997,312.39,1468.1,41.49,34.6,9.699999999999989,1.0320555188367482,5.484251308900523,0.017560843128083647,0.10347643979057591,52.0
5425,L52604,L,302.6,312.2,1377,45.5,54,0,0,0,0,0,0,302.6,312.26666666666665,1512.0,37.166666666666664,50.0,302.6,312.3,1451.0,41.3,46.4,302.65,312.37,1462.5,41.62,38.3,9.599999999999966,1.0317250495703898,6.560575916230366,0.021014016387669334,0.11928319847691575,54.0
5426,L52605,L,302.5,312.2,1775,27.9,56,0,0,0,0,0,0,302.56666666666666,312.23333333333335,1599.6666666666667,35.06666666666666,54.0,302.58000000000004,312.26000000000005,1526.4,38.559999999999995,49.6,302.62,312.33,1493.8,40.47,41.7,9.699999999999989,1.0320661157024793,5.185602094240838,0.016609872178862388,0.09097547533755855,56.0
5427,L52606,L,302.6,312.3,1554,42.0,58,0,0,0,0,0,0,302.56666666666666,312.23333333333335,1568.6666666666667,38.46666666666667,56.0,302.58000000000004,312.26,1573.0,36.279999999999994,52.8,302.59000000000003,312.3,1516.4,38.67999999999999,45.1,9.699999999999989,1.0320555188367482,6.83434554973822,0.021883911462498302,0.11583636524980034,58.0
5428,L52607,L,302.7,312.4,1423,51.9,60,0,0,0,0,0,0,302.59999999999997,312.29999999999995,1584.0,40.6,58.0,302.6,312.28,1555.2,39.82,56.0,302.6,312.31,1505.3,40.44,48.0,9.699999999999989,1.0320449289725802,7.733371727748691,0.024754711036327436,0.1267765857007982,60.0
5429,L52608,L,302.7,312.4,1453,47.3,62,0,0,0,0,0,0,302.6666666666667,312.3666666666666,1476.6666666666667,47.06666666666666,60.0,302.62,312.3,1516.4,42.919999999999995,58.0,302.61,312.32,1484.6,42.14,50.6,9.699999999999989,1.0320449289725802,7.196534031413612,0.02303628051028685,0.11423069891132717,62.0
5430,L52609,L,302.8,312.4,1590,34.4,64,0,0,0,0,0,0,302.73333333333335,312.4,1488.6666666666667,44.53333333333333,62.0,302.65999999999997,312.34,1559.0,40.699999999999996,60.0,302.63,312.32,1505.0,41.0,53.2,9.599999999999966,1.0317040951122851,5.727329842931937,0.01833332216047355,0.0881127668143375,64.0
5431,L52610,L,302.8,312.5,1694,28.4,66,0,0,0,0,0,0,302.76666666666665,312.43333333333334,1579.0,36.699999999999996,64.0,302.71999999999997,312.4,1542.8,40.8,62.0,302.65000000000003,312.33,1534.6,39.68,55.8,9.699999999999989,1.0320343461030383,5.03765445026178,0.016120494240837696,0.07518887239196687,66.0
5432,L52611,L,302.8,312.5,1462,43.4,68,0,0,0,0,0,0,302.8,312.4666666666667,1582.0,35.4,66.0,302.76000000000005,312.43999999999994,1524.4,41.08,64.0,302.66999999999996,312.35,1548.7,38.67999999999999,58.4,9.699999999999989,1.0320343461030383,6.64406282722513,0.021261001047120417,0.0962907656119584,68.0
5433,L52612,L,302.8,312.4,1392,46.2,70,0,0,0,0,0,0,302.8,312.46666666666664,1516.0,39.333333333333336,68.0,302.78000000000003,312.44,1518.2,39.94,66.0,302.69,312.36,1536.7,39.88,61.0,9.599999999999966,1.0317040951122851,6.73407329842932,0.0215559324533589,0.09484610279477915,70.0
5434,L52613,L,302.9,312.5,1550,45.5,72,0,0,0,0,0,0,302.8333333333333,312.46666666666664,1468.0,45.03333333333333,70.0,302.82,312.46,1537.6,39.58,68.0,302.72,312.38,1527.0,41.25,63.0,9.600000000000023,1.0316936282601519,7.384816753926701,0.023631413612565443,0.10116187334146166,72.0
5435,L52614,L,302.9,312.5,1629,30.4,74,0,0,0,0,0,0,302.8666666666666,312.46666666666664,1523.6666666666667,40.699999999999996,72.0,302.84000000000003,312.48,1545.4,38.78,70.0,302.75,312.40999999999997,1552.2,39.739999999999995,65.0,9.600000000000023,1.0316936282601519,5.185507853403141,0.016593625130890053,0.06914010471204189,74.0
5439,L52618,L,302.9,312.5,1683,32.1,85,0,0,0,0,0,0,302.9,312.5,1620.6666666666667,36.0,77.0,302.86,312.48,1543.2,39.519999999999996,73.8,302.79,312.44,1543.0,40.160000000000004,67.9,9.600000000000023,1.0316936282601519,5.656994764397906,0.0181023832460733,0.06577900888834774,85.0
5440,L52619,L,303.0,312.5,1626,30.5,87,0,0,0,0,0,0,302.93333333333334,312.5,1646.0,31.0,82.0,302.9,312.48,1576.0,36.94,77.6,302.83,312.46,1550.2,39.010000000000005,70.8,9.5,1.0313531353135315,5.192984293193717,0.016617549738219897,0.059011185149928605,87.0
5443,L52622,L,303.1,312.7,1353,51.8,97,0,0,0,0,0,0,303.0,312.56666666666666,1554.0,38.13333333333333,89.66666666666667,302.96,312.53999999999996,1568.2,38.06,83.0,302.87,312.48999999999995,1543.2,39.0,74.5,9.599999999999966,1.0316727152754865,7.338785340314136,0.023469092869568713,0.07488556469708302,97.0
5445,L52624,L,303.0,312.7,2024,19.9,102,0,0,0,0,0,0,303.0333333333333,312.6333333333334,1667.6666666666667,34.06666666666667,95.33333333333333,302.98,312.58,1663.0,32.94,89.0,302.9,312.52000000000004,1600.3,36.260000000000005,78.5,9.699999999999989,1.032013201320132,4.217549738219895,0.013487527144930908,0.04094708483708636,102.0
5447,L52626,L,303.1,312.9,1511,40.1,107,0,0,0,0,0,0,303.06666666666666,312.76666666666665,1629.3333333333333,37.26666666666666,102.0,303.02,312.65999999999997,1639.4,34.88,95.6,302.93,312.57,1592.4,36.83,82.8,9.799999999999955,1.0323325635103924,6.344617801047121,0.020276822630383894,0.05874646112080667,107.0
5448,L52627,L,303.1,312.8,1465,44.1,109,0,0,0,0,0,0,303.06666666666666,312.8,1666.6666666666667,34.699999999999996,106.0,303.06000000000006,312.71999999999997,1595.8,37.28,100.4,302.96,312.6,1569.5,38.4,87.1,9.699999999999989,1.0320026393929396,6.765078534031414,0.021627488919537766,0.061500713945740124,109.0
5449,L52628,L,303.0,312.7,1551,41.8,111,0,0,0,0,0,0,303.06666666666666,312.8,1509.0,42.0,109.0,303.06000000000006,312.76,1580.8,39.54,105.2,302.98,312.62,1578.4,38.24,91.4,9.699999999999989,1.032013201320132,6.788670157068062,0.021709850198490765,0.060613126402393414,111.0
5450,L52629,L,303.1,312.8,2329,15.1,113,0,0,0,0,0,0,303.06666666666666,312.76666666666665,1781.6666666666667,33.666666666666664,111.0,303.06,312.78,1776.0,32.2,108.4,303.01,312.65999999999997,1672.1,35.129999999999995,95.7,9.699999999999989,1.0320026393929396,3.682502617801047,0.01177270657864785,0.03230265454211445,113.0
5452,L52631,L,303.0,312.7,1361,48.8,120,0,0,0,0,0,0,303.03333333333336,312.73333333333335,1747.0,35.23333333333333,114.66666666666667,303.06,312.78000000000003,1643.4,37.980000000000004,112.0,303.02,312.67999999999995,1653.2,35.459999999999994,100.5,9.699999999999989,1.032013201320132,6.954638743455497,0.022240609988664846,0.05747635325169832,120.0
5454,L52633,L,303.0,312.6,1451,42.1,125,0,0,0,0,0,0,303.03333333333336,312.7,1713.6666666666667,35.333333333333336,119.33333333333333,303.04,312.71999999999997,1631.4,38.379999999999995,115.6,303.03000000000003,312.69,1635.4,36.63,105.6,9.600000000000023,1.0316831683168317,6.396554973821989,0.02046242793928979,0.05076630931604754,125.0
5455,L52634,L,303.0,312.5,1461,40.2,127,0,0,0,0,0,0,303.0,312.59999999999997,1424.3333333333333,43.70000000000001,124.0,303.02,312.65999999999997,1630.6,37.6,119.2,303.04,312.69,1613.2,37.44,109.8,9.5,1.0313531353135315,6.149968586387435,0.01967989947643979,0.048046629581151835,127.0
5459,L52638,L,303.1,312.6,1514,42.1,138,0,0,0,0,0,0,303.0333333333333,312.56666666666666,1475.3333333333333,41.46666666666667,130.0,303.04,312.64,1623.2,37.66,124.6,303.05,312.7,1602.0,38.6,114.9,9.5,1.0313427911580337,6.674282722513089,0.021350872432863367,0.048016422464122945,138.0
5460,L52639,L,303.1,312.5,1453,49.1,140,0,0,0,0,0,0,303.06666666666666,312.53333333333336,1476.0,43.800000000000004,135.0,303.04,312.58000000000004,1448.0,44.46,130.0,303.05000000000007,312.68,1612.0,38.33,119.2,9.399999999999977,1.0310128670405805,7.470397905759163,0.02390527329842932,0.05298154543091605,140.0
5463,L52642,L,302.9,312.3,1889,22.8,148,0,0,0,0,0,0,303.0333333333333,312.4666666666667,1618.6666666666667,38.0,142.0,303.02000000000004,312.5,1553.6,39.260000000000005,135.6,303.04,312.64,1598.5,38.62,123.8,9.400000000000034,1.0310333443380655,4.50986387434555,0.014440806514074768,0.030267542780842618,148.0
5464,L52643,L,302.9,312.4,1561,34.8,150,0,0,0,0,0,0,302.9666666666667,312.4,1634.3333333333333,35.56666666666667,146.0,303.0,312.46000000000004,1575.6,37.8,140.6,303.02,312.59000000000003,1603.5,38.09,128.1,9.5,1.0313634862991086,5.688251308900523,0.018208230822344827,0.03767053846953989,150.0
5466,L52645,L,302.9,312.4,1424,49.5,155,0,0,0,0,0,0,302.9,312.3666666666667,1624.6666666666667,35.699999999999996,151.0,302.98,312.44,1568.2,39.660000000000004,146.2,303.0,312.55,1599.4,38.63,132.7,9.5,1.0313634862991086,7.3809424083769635,0.023626576211193868,0.04731373338703182,155.0
5468,L52647,L,302.9,312.4,1383,51.4,160,0,0,0,0,0,0,302.9,312.4,1456.0,45.23333333333333,155.0,302.93999999999994,312.4,1542.0,41.519999999999996,150.6,302.99,312.52000000000004,1582.6,39.589999999999996,137.6,9.5,1.0313634862991086,7.44358115183246,0.02382708435285679,0.04623342330330721,160.0
5469,L52648,L,302.8,312.3,1764,29.9,162,0,0,0,0,0,0,302.8666666666666,312.3666666666666,1523.6666666666667,43.6,159.0,302.88,312.36,1604.2,37.68,155.0,302.96,312.46999999999997,1526.1,41.07000000000001,142.5,9.5,1.0313738441215323,5.522890052356021,0.017684566289964846,0.0338827610573989,162.0
5472,L52651,L,302.7,312.3,1346,61.2,170,0,0,0,0,0,1,302.8,312.3333333333333,1497.6666666666667,47.5,164.0,302.84,312.36,1495.6,45.36,159.4,302.93,312.43,1524.6,42.31,147.5,9.600000000000023,1.0317145688800793,8.625675392670157,0.027619837952834316,0.05044254615596583,170.0
5473,L52652,L,302.8,312.3,1386,57.8,172,0,0,0,0,0,0,302.76666666666665,312.3,1498.6666666666667,49.633333333333326,168.0,302.82,312.34000000000003,1460.6,49.959999999999994,163.8,302.90999999999997,312.4,1518.1,43.879999999999995,152.2,9.5,1.0313738441215323,8.388565445026178,0.026860600208217025,0.04848881760130738,172.0
5474,L52653,L,302.7,312.2,1369,51.8,174,0,0,0,0,0,0,302.73333333333335,312.2666666666667,1367.0,56.93333333333334,172.0,302.78,312.3,1449.6,50.42,167.6,302.88,312.37,1508.9,45.04,156.9,9.5,1.0313842087875784,7.4255706806282715,0.02378465945108351,0.04243183246073298,174.0
5476,L52655,L,302.7,312.2,1336,46.8,179,0,0,0,0,0,0,302.7333333333333,312.23333333333335,1363.6666666666667,52.133333333333326,175.0,302.74,312.26,1440.2,49.5,171.4,302.84000000000003,312.33,1491.1,45.51,161.0,9.5,1.0313842087875784,6.54709947643979,0.020970850340934627,0.03637277486910995,179.0
